AGE,GENDER,POLICYSTATUS,PREMIUMFREQUENCY,POLICYTERM,INTERESTRATE,SUMASSURED,PREMIUM
62,1,0,1,17,105,5580000,5546047.56
56,1,0,1,26,105,2440000,2425153.41
57,1,0,1,27,105,2360000,2345640.19
64,1,0,1,18,105,3090000,3071198.38
70,1,0,1,15,105,3250000,3230224.84
66,1,0,1,19,105,2880000,2862476.16
55,1,0,1,25,105,4000000,3975661.34
59,1,0,1,23,105,6300000,6261666.6
54,1,0,1,24,105,2700000,2683571.4
55,1,0,1,24,105,3400000,3351496.9
52,1,0,1,30,105,5400000,5322965.68
60,1,0,1,15,105,6100000,6012979.74
64,1,0,1,19,105,4370000,4307659.25
56,1,0,1,24,105,8000000,7885875.07
65,1,0,1,16,105,5200000,5125818.79
63,1,0,1,16,105,7400000,7255201.97
66,1,0,1,15,105,6700000,6568899.1
61,1,0,1,17,105,6830000,6696355.33
52,1,0,1,23,105,3000000,3000000
57,1,0,1,21,105,7900000,7900000
70,1,0,1,15,105,2900000,2900000
50,1,0,1,24,105,7600000,7600000
58,1,0,1,23,105,2300000,2300000
53,1,0,1,21,105,2800000,2800000
52,1,0,1,28,105,6500000,6500000
52,1,0,1,30,105,7700000,7700000
51,1,0,1,29,105,2730000,2730000
67,1,0,1,17,105,5000000,5000000
67,1,0,1,15,105,2700000,2700000
58,1,0,1,24,105,2170000,2170000
56,1,0,1,20,105,1953000,1953000
60,1,0,1,17,105,2600000,2599107.43
68,1,0,1,18,105,2000000,1993979.87
53,1,0,1,24,105,6000000,5981939.62
63,1,0,1,18,105,5640000,5623023.24
68,1,0,1,17,105,1960000,1954100.28
58,1,0,1,20,105,2930000,2921180.51
69,1,0,1,19,105,2670000,2661963.13
54,1,0,1,28,105,2030000,2023889.57
55,1,0,1,27,105,6650000,6612249.08
53,1,0,1,24,105,8000000,7954585.36
63,1,0,1,19,105,5000000,5000000
53,1,0,1,22,105,7400000,7400000
60,1,0,1,16,105,3160000,3160000
62,1,0,1,15,105,5770000,5770000
53,1,0,1,22,105,3500000,3500000
54,1,0,1,23,105,2180000,2180000
51,1,0,1,24,105,5700000,5700000
69,1,0,1,15,105,8000000,8000000
60,1,0,1,19,105,4480000,4480000
60,1,0,1,20,105,6960000,6960000
67,1,0,1,20,105,6400000,6400000
59,1,0,1,26,105,520000,464243.94
67,1,0,1,17,105,600000,461292.45
50,1,0,1,29,105,840000,772675.98
55,1,0,1,26,105,180000,165573.43
53,1,0,1,26,105,1000000,882809
65,1,0,1,16,105,1200000,1103721.22
65,1,0,1,17,105,1600000,1455012.46
54,1,0,1,27,105,1550000,1405519.15
57,1,0,1,22,105,900000,816107.9
70,1,0,1,17,105,275000,249366.34
66,1,0,1,20,105,205000,177347.09
61,1,0,1,15,105,300000,279162.8
67,1,0,1,16,105,535000,497840.27
51,1,0,1,28,105,250000,232635.64
51,1,0,1,28,105,6000000,5583255.71
61,1,0,1,17,105,770000,716517.82
66,1,0,1,18,105,600000,558325.6
59,1,0,1,21,105,710000,660685.23
66,1,0,1,16,105,1700000,1477654.99
61,1,0,1,17,105,720000,680560.52
51,1,0,1,21,105,1600000,480327.08
59,1,0,1,23,105,5900000,5577772.8
69,1,0,1,20,105,6800000,6427515.9
66,1,0,1,19,105,410000,387541.44
66,1,0,1,20,105,195000,174433.54
67,1,0,1,20,105,1720000,1538593.04
63,1,0,1,15,105,1500000,1341891.36
59,1,0,1,20,105,315000,297745.23
69,1,0,1,20,105,600000,139237.81
59,1,0,1,30,105,800000,727546.83
59,1,0,1,22,105,157000,147293.57
62,1,0,1,17,105,1250000,1122464.45
65,1,0,1,15,105,680000,637959.34
51,1,0,1,23,105,2300000,2147731
60,1,0,1,15,105,1900000,1774212.54
64,1,0,1,19,105,2700000,2504497.93
68,1,0,1,18,105,3400000,3153812.24
64,1,0,1,17,105,900000,801432.22
67,1,0,1,16,105,3250000,3096415.29
59,1,0,1,28,105,2500000,2381857.92
63,1,0,1,20,105,1500000,1429114.7
60,1,0,1,19,105,2800000,2667680.85
58,1,0,1,28,105,2500000,2381857.92
68,1,0,1,18,105,3400000,3239326.73
66,1,0,1,19,105,1600000,1443933.66
65,1,0,1,19,105,2000000,1905486.26
68,1,0,1,16,105,3100000,2953503.8
58,1,0,1,25,105,1390000,1274168.59
64,1,0,1,19,105,900000,845435.57
65,1,0,1,19,105,2400000,2173944.45
63,1,0,1,17,105,1800000,1671176.42
69,1,0,1,15,105,2650000,2557150.27
63,1,0,1,20,105,2000000,1929924.72
65,1,0,1,16,105,2000000,1929924.72
70,1,0,1,18,105,650000,594603.73
65,1,0,1,19,105,1000000,914774.99
70,1,0,1,18,105,870000,839517.24
64,1,0,1,15,105,900000,832237.73
56,1,0,1,29,105,600000,327279.15
56,1,0,1,25,105,3000000,2875695.63
57,1,0,1,22,105,2890000,2805892.45
60,1,0,1,17,105,1012000,982547.81
54,1,0,1,21,105,1650000,1601980.12
61,1,0,1,16,105,3600000,3495229.39
66,1,0,1,15,105,2000000,1941794.08
70,1,0,1,16,105,2550000,2475787.46
59,1,0,1,26,105,3200000,3097696.9
65,1,0,1,19,105,4500000,4392383.37
70,1,0,1,18,105,4400000,4294774.86
52,1,0,1,20,105,1600000,1561736.3
63,1,0,1,17,105,1580000,1542214.62
60,1,0,1,15,105,2100000,2049778.91
61,1,0,1,18,105,45000000,43799931.5
70,1,0,1,19,105,45000000,43682774.66
57,1,0,1,27,105,13000000,12585622.93
62,1,0,1,19,105,13500000,13069685.32
58,1,0,1,20,105,12900000,12455225.44
64,1,0,1,20,105,13000000,12484086.96
62,1,0,1,18,105,10000000,9603143.83
66,1,0,1,20,105,8500000,8162672.26
50,1,0,1,28,105,8500000,8162672.26
68,1,0,1,17,105,13000000,12484086.96
67,1,0,1,20,105,13000000,12484086.96
64,1,0,1,16,105,13600000,13060275.58
60,1,0,1,19,105,13100000,12580118.38
69,1,0,1,20,105,7000000,6722200.65
51,1,0,1,29,105,8000000,7682515.05
66,1,0,1,17,105,13500000,12964244.17
59,1,0,1,20,105,12500000,11841211.91
63,1,0,1,19,105,17500000,16577696.65
52,1,0,1,22,105,13100000,12409590.05
64,1,0,1,16,105,12400000,11746482.23
69,1,0,1,15,105,13800000,13072697.94
62,1,0,1,20,105,8200000,7767835
50,1,0,1,21,105,8000000,7578375.63
66,1,0,1,19,105,9000000,8850987.41
63,1,0,1,17,105,6600000,6490724.09
59,1,0,1,28,105,8900000,8752643.08
51,1,0,1,27,105,13600000,13374825.39
68,1,0,1,16,105,9400000,9244364.62
67,1,0,1,19,105,12000000,11801316.51
56,1,0,1,27,105,17500000,17210253.26
68,1,0,1,15,105,17500000,17210253.26
54,1,0,1,21,105,8000000,7867544.34
66,1,0,1,20,105,17000000,16718531.75
53,1,0,1,30,105,17000000,16718531.75
70,1,0,1,17,105,13500000,13276481.1
54,1,0,1,27,105,9000000,8850987.41
70,1,0,1,16,105,3200000,3147017.74
70,1,0,1,18,105,12800000,12588070.94
59,1,0,1,25,105,34000000,33437063.48
60,1,0,1,16,105,1200000,1180131.64
50,1,0,1,23,105,24000000,23602633.05
66,1,0,1,16,105,9000000,8850987.41
54,1,0,1,25,105,9000000,8850987.41
66,1,0,1,18,105,58000000,57039696.52
69,1,0,1,18,105,13500000,13276481.1
57,1,0,1,21,105,20500000,20160582.39
68,1,0,1,20,105,12000000,11801316.51
52,1,0,1,24,105,58000000,57039696.52
64,1,0,1,16,105,8750000,8605126.62
56,1,0,1,22,105,75000000,71248917.18
63,1,0,1,17,105,6200000,6097346.85
55,1,0,1,29,105,9100000,8949331.7
63,1,0,1,20,105,9300000,9146020.32
55,1,0,1,30,105,10400000,10227807.66
68,1,0,1,15,105,3500000,3441155.14
58,1,0,1,20,105,7000000,6882310.23
68,1,0,1,17,105,40000000,39337721.75
54,1,0,1,20,105,45500000,44746658.48
69,1,0,1,16,105,58000000,57039696.52
56,1,0,1,26,105,13000000,12784759.57
54,1,0,1,30,105,3000000,2950329.14
61,1,0,1,16,105,15300000,15046678.56
59,1,0,1,27,105,6500000,6392379.8
65,1,0,1,15,105,12980000,12765090.71
62,1,0,1,19,105,7000000,6882310.23
50,1,0,1,24,105,20000000,19663743.55
51,1,0,1,29,105,13600000,13374825.39
68,1,0,1,18,105,13400000,13178136.8
51,1,0,1,30,105,9450000,9293536.77
56,1,0,1,21,105,17000000,16714182.01
69,1,0,1,19,105,13000000,12781433.3
60,1,0,1,17,105,13500000,13273026.92
68,1,0,1,19,105,13300000,13076389.47
52,1,0,1,30,105,17000000,16714182.01
70,1,0,1,20,105,12500000,12289839.71
63,1,0,1,16,105,45000000,44243423
57,1,0,1,23,105,13000000,12781433.3
70,1,0,1,19,105,13000000,12781433.3
67,1,0,1,16,105,12500000,12289839.71
64,1,0,1,15,105,13400000,13174708.19
60,1,0,1,17,105,12500000,12289839.71
64,1,0,1,15,105,13000000,12781433.3
56,1,0,1,22,105,6150000,6046601.14
53,1,0,1,29,105,18000000,17697369.22
61,1,0,1,19,105,45000000,44243423
52,1,0,1,22,105,13500000,13273026.92
55,1,0,1,21,105,18400000,18090644.04
51,1,0,1,29,105,8800000,8652047.16
55,1,0,1,26,105,12000000,11798246.15
62,1,0,1,18,105,13600000,13371345.63
63,1,0,1,15,105,8400000,8258772.28
57,1,0,1,23,105,10000000,0
64,1,0,1,15,105,10500000,10295925.61
68,1,0,1,17,105,6300000,6127983.87
68,1,0,1,16,105,18200000,17703064.5
52,1,0,1,21,105,760000,739248.87
69,1,0,1,17,105,50000000,48765934.17
65,1,0,1,15,105,45000000,43771313.27
54,1,0,1,27,105,12500000,12158698.12
51,1,0,1,21,105,18000000,17508525.33
66,1,0,1,20,105,6500000,6322523.03
50,1,0,1,25,105,9500000,9240610.59
64,1,0,1,15,105,10000000,9726958.51
52,1,0,1,23,105,8300000,8073375.58
57,1,0,1,21,105,12500000,12158698.12
50,1,0,1,29,105,13000000,12645046.09
70,1,0,1,20,105,17000000,16535829.45
50,1,0,1,29,105,13600000,13228663.58
62,1,0,1,17,105,10900000,10459440.46
55,1,0,1,21,105,12500000,11994771.19
54,1,0,1,27,105,10800000,10363482.29
68,1,0,1,17,105,13800000,13242227.37
70,1,0,1,16,105,13800000,13627995.89
55,1,0,1,22,105,13525000,13356423.5
51,1,0,1,25,105,6900000,6813997.94
58,1,0,1,25,105,8740000,8631064.06
63,1,0,1,19,105,17000000,16788110.88
64,1,0,1,18,105,17000000,16788110.88
61,1,0,1,15,105,13000000,12837967.14
51,1,0,1,25,105,53000000,52339404.49
57,1,0,1,22,105,13700000,13529242.29
58,1,0,1,24,105,7500000,7406519.5
57,1,0,1,28,105,6900000,6813997.94
65,1,0,1,15,105,6000000,5925215.6
68,1,0,1,17,105,5000000,4701999.44
54,1,0,1,23,105,6500000,6418983.56
64,1,0,1,18,105,10500000,10369127.3
50,1,0,1,20,105,6000000,5925215.6
57,1,0,1,26,105,13500000,13331735.1
56,1,0,1,23,105,46000000,45426652.95
69,1,0,1,18,105,13600000,13430488.7
58,1,0,1,27,105,13500000,13331735.1
56,1,0,1,26,105,24000000,23700862.4
69,1,0,1,15,105,13500000,13331735.1
62,1,0,1,16,105,11000000,10862895.28
62,1,0,1,18,105,10500000,10369127.3
63,1,0,1,20,105,12800000,12640459.95
62,1,0,1,20,105,12300000,11253660.48
51,1,0,1,24,105,6200000,6122722.8
70,1,0,1,20,105,13500000,13331735.1
62,1,0,1,15,105,13300000,13134227.91
67,1,0,1,17,105,46000000,45426652.95
60,1,0,1,18,105,6000000,5925215.6
69,1,0,1,18,105,46000000,45426652.95
67,1,0,1,18,105,17700000,17479386.03
52,1,0,1,25,105,13000000,12837967.14
50,1,0,1,24,105,10000000,9875359.34
60,1,0,1,18,105,13500000,13331735.1
55,1,0,1,27,105,15000000,14813039.01
54,1,0,1,28,105,5000000,4937679.67
66,1,0,1,17,105,19500000,19256950.71
51,1,0,1,21,105,10400000,10270373.7
57,1,0,1,23,105,44000000,43451581.08
57,1,0,1,30,105,47000000,46414188.88
68,1,0,1,15,105,9500000,9380411.86
54,1,0,1,24,105,10630000,10497506.98
54,1,0,1,23,105,11000000,10862895.28
67,1,0,1,19,105,13000000,12837967.14
55,1,0,1,29,105,9200000,9085330.6
52,1,0,1,20,105,8000000,7900287.47
60,1,0,1,19,105,13500000,13331735.1
64,1,0,1,15,105,13950000,13776126.28
54,1,0,1,21,105,6330000,6251102.46
53,1,0,1,29,105,15000000,14811176.63
69,1,0,1,15,105,14500000,14317470.74
70,1,0,1,16,105,50000000,49370588.77
70,1,0,1,16,105,9200000,9059954.61
63,1,0,1,15,105,19000000,18510584.08
66,1,0,1,20,105,12790000,12527926.14
67,1,0,1,17,105,13900000,13615181.63
67,1,0,1,18,105,8300000,8249497.27
63,1,0,1,20,105,10860000,10793920.53
56,1,0,1,21,105,48000000,47707936.03
65,1,0,1,19,105,18900000,18784999.81
59,1,0,1,30,105,17900000,17791084.48
57,1,0,1,26,105,15500000,15405687.68
52,1,0,1,21,105,14300000,14212989.28
55,1,0,1,29,105,5000000,4969576.67
63,1,0,1,15,105,17000000,16896560.68
54,1,0,1,29,105,13500000,13417857.01
53,1,0,1,30,105,7000000,6957407.34
52,1,0,1,29,105,48000000,47707936.03
66,1,0,1,18,105,45500000,45223147.7
60,1,0,1,17,105,12000000,11926984.01
57,1,0,1,30,105,14000000,13914814.68
68,1,0,1,18,105,13500000,13417857.01
65,1,0,1,18,105,9700000,9640978.74
60,1,0,1,20,105,48000000,47707936.03
63,1,0,1,16,105,16000000,15902645.34
61,1,0,1,17,105,9000000,8945238.01
51,1,0,1,30,105,6630000,6589658.66
58,1,0,1,20,105,6940000,6897772.42
66,1,0,1,20,105,2700000,2683571.4
57,1,0,1,30,105,15600000,15505079.21
66,1,0,1,20,105,7400000,7354973.47
70,1,0,1,19,105,21500000,21369179.68
68,1,0,1,15,105,30000000,29817460.02
52,1,0,1,22,105,50000000,49695766.7
68,1,0,1,16,105,30000000,29817460.02
70,1,0,1,20,105,1620000,1610142.84
50,1,0,1,27,105,11000000,10933068.67
60,1,0,1,15,105,8760000,8706698.33
65,1,0,1,16,105,20000000,19878306.68
66,1,0,1,15,105,14000000,13914814.68
61,1,0,1,19,105,5000000,4969576.67
51,1,0,1,28,105,1600000,1577175
52,1,0,1,29,105,22500000,22179023.61
55,1,0,1,26,105,10000000,9939153.34
56,1,0,1,30,105,52000000,51683597.37
70,1,0,1,15,105,10000000,9939153.34
63,1,0,1,16,105,9200000,9144021.07
53,1,0,1,24,105,54000000,53671428.04
53,1,0,1,21,105,5000000,4888170.47
53,1,0,1,24,105,35200000,34985819.76
53,1,0,1,23,105,14200000,14113597.74
54,1,0,1,28,105,13600000,13517248.54
70,1,0,1,20,105,55000000,54665343.37
54,1,0,1,24,105,10000000,9939153.34
68,1,0,1,15,105,9000000,8945238.01
62,1,0,1,20,105,7800000,7752539.61
64,1,0,1,20,105,5000000,4915417.71
52,1,0,1,26,105,9960000,9817914.45
70,1,0,1,15,105,10000000,8908042.42
59,1,0,1,25,105,10950000,10793791.5
55,1,0,1,21,105,60000000,59144062.99
50,1,0,1,20,105,64000000,63087000.52
59,1,0,1,20,105,70000000,65675705.75
50,1,0,1,28,105,15000000,14706490.49
68,1,0,1,15,105,13000000,12745625.09
60,1,0,1,19,105,13000000,12745625.09
64,1,0,1,18,105,11000000,10784759.7
53,1,0,1,26,105,9800000,9608240.46
65,1,0,1,18,105,13300000,13039754.91
58,1,0,1,25,105,45000000,44119471.49
70,1,0,1,15,105,12600000,12253250.2
68,1,0,1,20,105,10840000,10541685.11
56,1,0,1,29,105,13390000,13390000
62,1,0,1,19,105,9800000,9800000
66,1,0,1,15,105,14350000,14350000
52,1,0,1,25,105,15270000,15270000
59,1,0,1,22,105,14200000,14200000
55,1,0,1,29,105,50000000,50000000
53,1,0,1,22,105,47000000,47000000
69,1,0,1,18,105,45000000,45000000
66,1,0,1,15,105,14000000,14000000
61,1,0,1,18,105,9200000,9200000
54,1,0,1,27,105,11150000,11150000
50,1,0,1,21,105,8500000,8500000
68,1,0,1,17,105,6900000,6900000
68,1,0,1,18,105,2300000,2299210.42
54,1,0,1,22,105,15500000,15500000
57,1,0,1,28,105,1200000,1199588.04
64,1,0,1,16,105,50000000,49849496.83
53,1,0,1,30,105,9000000,8924907.62
55,1,0,1,21,105,9640000,9559567.72
66,1,0,1,17,105,15000000,14874846.04
53,1,0,1,22,105,15200000,15073177.32
69,1,0,1,15,105,7000000,6848257.97
60,1,0,1,15,105,6000000,5869935.4
64,1,0,1,15,105,6000000,6000000
62,1,0,1,19,105,80000000,80000000
68,1,0,1,19,105,17300000,17300000
51,1,0,1,28,105,2500000,2500000
51,1,0,1,29,105,8350000,8350000
61,1,0,1,19,105,17500000,17500000
55,1,0,1,29,105,14500000,14500000
61,1,0,1,20,105,14000000,14000000
66,1,0,1,19,105,9700000,9700000
55,1,0,1,25,105,235000,216165.38
68,1,0,1,18,105,700000,643896.62
64,1,0,1,18,105,1300000,1228789.81
69,1,0,1,15,105,220000,207949.03
56,1,0,1,20,105,320000,300216.2
52,1,0,1,20,105,1700000,1576906.13
52,1,0,1,25,105,1000000,925523.78
60,1,0,1,16,105,6000000,5716458.88
55,1,0,1,30,105,260000,247713.2
65,1,0,1,18,105,800000,751498.28
65,1,0,1,16,105,2500000,2322369.27
63,1,0,1,16,105,1400000,1339075.07
56,1,0,1,20,105,1650000,1578195.6
58,1,0,1,27,105,1360000,1292316.99
59,1,0,1,28,105,5000000,4775418.8
67,1,0,1,17,105,12600000,12001549.46
50,1,0,1,29,105,8500000,8359265.88
66,1,0,1,19,105,7100000,6982445.62
59,1,0,1,22,105,6500000,6392379.8
63,1,0,1,16,105,17000000,16718531.75
53,1,0,1,21,105,13000000,12784759.57
68,1,0,1,18,105,13000000,12784759.57
70,1,0,1,20,105,8275000,8114169.95
54,1,0,1,21,105,8500000,8357090.99
68,1,0,1,19,105,13500000,13273026.92
56,1,0,1,27,105,13500000,13237618.68
56,1,0,1,23,105,6700000,6517062.21
56,1,0,1,27,105,5000000,4863479.24
69,1,0,1,20,105,60000000,57574901.58
69,1,0,1,16,105,12600000,12442952.76
64,1,0,1,18,105,6300000,6221476.39
69,1,0,1,16,105,7000000,6912751.54
52,1,0,1,30,105,3610000,3517010.98
59,1,0,1,20,105,14000000,13914814.68
56,1,0,1,21,105,6725000,6684080.62
50,1,0,1,28,105,5700000,5665317.4
66,1,0,1,18,105,13500000,13417857.01
65,1,0,1,15,105,2150000,2136917.97
65,1,0,1,16,105,5210000,5178298.89
62,1,0,1,19,105,8100000,7984448.49
68,1,0,1,17,105,6500000,6372812.55
53,1,0,1,28,105,7400000,7400000
56,1,0,1,27,105,7900000,7900000
65,1,0,1,16,105,6500000,6500000
57,1,0,1,29,105,3900000,3900000
66,1,0,1,18,105,2600000,2600000
66,1,0,1,20,105,2875000,2874013.02
63,1,0,1,16,105,6640000,6620013.18
69,1,0,1,15,105,3270000,3233996.11
69,1,0,1,19,105,1480000,1450607.25
53,1,0,1,21,105,7500000,7351050.23
55,1,0,1,28,105,8200000,8109715.01
67,1,0,1,20,105,2200000,2175777.2
65,1,0,1,17,105,550000,505918.84
67,1,0,1,16,105,500000,459926.19
60,1,0,1,19,105,220000,202367.55
50,1,0,1,21,105,165000,20323.85
57,1,0,1,29,105,250000,226696.69
66,1,0,1,20,105,480000,435257.56
57,1,0,1,26,105,270000,202579.2
68,1,0,1,15,105,96000,89332.14
52,1,0,1,22,105,200000,160124.93
66,1,0,1,17,105,190000,176803.14
57,1,0,1,23,105,230000,214024.81
60,1,0,1,18,105,200000,47974.3
57,1,0,1,20,105,500000,462049.05
66,1,0,1,17,105,370000,341916.27
57,1,0,1,22,105,320000,295023.68
51,1,0,1,20,105,250000,230487.27
62,1,0,1,19,105,400000,378089.19
65,1,0,1,19,105,1450000,1370573.19
52,1,0,1,27,105,215000,203222.95
57,1,0,1,28,105,191000,158652.67
55,1,0,1,22,105,1000000,945222.96
66,1,0,1,15,105,900000,316486.45
64,1,0,1,19,105,1000000,945222.96
63,1,0,1,18,105,250000,236305.69
60,1,0,1,18,105,700000,578766.73
62,1,0,1,15,105,670000,544732.25
61,1,0,1,20,105,1300000,1213934.89
55,1,0,1,28,105,1500000,1400694.11
61,1,0,1,18,105,140000,130152.4
53,1,0,1,30,105,1030000,955419.66
58,1,0,1,20,105,1350000,1252248.97
65,1,0,1,15,105,1000000,856690.05
64,1,0,1,15,105,168000,160060.88
66,1,0,1,16,105,450000,203046.62
62,1,0,1,15,105,800000,753166.39
57,1,0,1,30,105,900000,843559.04
52,1,0,1,25,105,1500000,1447007.44
55,1,0,1,22,105,1250000,1206202.94
56,1,0,1,27,105,1200000,1157954.87
56,1,0,1,26,105,728000,0
62,1,0,1,16,105,600000,331509.61
57,1,0,1,26,105,573000,552923.41
56,1,0,1,28,105,900000,868466.1
68,1,0,1,19,105,700000,675473.64
50,1,0,1,22,105,1000000,964962.33
50,1,0,1,24,105,800000,771969.85
64,1,0,1,16,105,1000000,890459.69
50,1,0,1,23,105,600000,578977.4
66,1,0,1,17,105,800000,439192.52
56,1,0,1,28,105,1300000,1254451.09
53,1,0,1,26,105,400000,311665.22
60,1,0,1,18,105,700000,675370.02
59,1,0,1,29,105,870000,0
55,1,0,1,30,105,400000,349322.13
69,1,0,1,16,105,365000,347595.35
56,1,0,1,24,105,2000000,1904632.25
56,1,0,1,25,105,1500000,1456345.56
55,1,0,1,20,105,1100000,1067986.73
62,1,0,1,17,105,1250000,1213621.29
63,1,0,1,20,105,650000,543444.77
62,1,0,1,16,105,1150000,1116531.6
65,1,0,1,17,105,1500000,1456345.56
51,1,0,1,24,105,3700000,3395808.86
56,1,0,1,21,105,2000000,1936249.67
62,1,0,1,18,105,1200000,1158625.59
64,1,0,1,20,105,3000000,2904374.5
67,1,0,1,15,105,2600000,2510355.49
64,1,0,1,18,105,3000000,2950329.14
66,1,0,1,17,105,1080000,1027285.28
61,1,0,1,18,105,950000,749205.09
58,1,0,1,28,105,1000000,983443.06
69,1,0,1,20,105,1250000,1229303.8
56,1,0,1,23,105,1800000,1770197.49
65,1,0,1,16,105,6000000,5707140.43
52,1,0,1,25,105,7000000,6884101.3
60,1,0,1,20,105,3400000,3234046.23
61,1,0,1,19,105,1600000,1573508.88
67,1,0,1,20,105,900000,856071.06
52,1,0,1,24,105,1250000,1229303.8
63,1,0,1,16,105,1450000,1425992.43
60,1,0,1,17,105,2850000,2802812.68
70,1,0,1,19,105,2600000,2473094.16
65,1,0,1,16,105,4100000,4032116.48
64,1,0,1,19,105,6500000,6392379.8
56,1,0,1,24,105,1700000,1326638.99
66,1,0,1,20,105,3000000,2950329.14
64,1,0,1,19,105,13500000,13276481.1
53,1,0,1,30,105,13500000,13276481.1
53,1,0,1,23,105,13500000,13276481.1
52,1,0,1,21,105,13000000,12784759.57
56,1,0,1,30,105,6300000,6195691.18
53,1,0,1,27,105,8000000,7867544.34
52,1,0,1,24,105,10000000,9834430.43
69,1,0,1,15,105,13700000,13473169.71
50,1,0,1,20,105,2600000,2437278.65
70,1,0,1,17,105,3000000,2933824.56
52,1,0,1,22,105,2600000,2542647.95
57,1,0,1,27,105,2800000,2730892.29
51,1,0,1,29,105,3000000,2925956.06
55,1,0,1,25,105,4500000,3455929.18
66,1,0,1,19,105,2200000,2139930.88
63,1,0,1,19,105,9000000,8754262.68
53,1,0,1,28,105,1500000,1148878.49
50,1,0,1,27,105,8000000,7781566.78
51,1,0,1,27,105,13500000,13166802.23
51,1,0,1,29,105,2700000,2626278.79
66,1,0,1,17,105,13000000,12474561.99
57,1,0,1,29,105,5500000,5058987.37
53,1,0,1,28,105,2500000,2468839.82
65,1,0,1,19,105,6500000,6285363.6
64,1,0,1,17,105,6700000,6616490.75
61,1,0,1,16,105,3000000,2962607.8
50,1,0,1,25,105,1700000,1678811.08
63,1,0,1,16,105,6000000,5801874.1
60,1,0,1,16,105,6000000,5925215.6
70,1,0,1,19,105,7000000,6912751.54
51,1,0,1,27,105,6000000,5801874.1
53,1,0,1,22,105,4621480,4463871.55
64,1,0,1,19,105,2300000,2271332.65
64,1,0,1,20,105,7700000,7604026.69
70,1,0,1,20,105,6600000,6517737.16
67,1,0,1,15,105,4000000,3950143.74
51,1,0,1,23,105,6000000,5795379.22
67,1,0,1,17,105,2700000,2666011.79
62,1,0,1,16,105,2200000,2172305.9
59,1,0,1,29,105,14000000,13486764.09
69,1,0,1,18,105,3000000,2479580.57
65,1,0,1,19,105,2300000,2240754.93
51,1,0,1,25,105,5500000,5358326.96
55,1,0,1,28,105,6000000,5845447.6
56,1,0,1,20,105,1300000,1266513.66
57,1,0,1,21,105,6400000,6050857.96
68,1,0,1,18,105,6500000,6332568.23
60,1,0,1,20,105,6000000,5672679.32
51,1,0,1,26,105,5900000,5578134.68
63,1,0,1,20,105,4000000,3781786.21
64,1,0,1,19,105,7800000,7599081.89
50,1,0,1,25,105,6000000,5672679.32
53,1,0,1,20,105,2400000,2338179.04
54,1,0,1,29,105,14000000,13914814.68
57,1,0,1,24,105,3100000,3081137.54
58,1,0,1,26,105,2900000,2853752.73
54,1,0,1,28,105,3000000,2981746
69,1,0,1,19,105,4600000,4526642.27
64,1,0,1,19,105,2500000,2460131.67
69,1,0,1,16,105,7500000,7454365.01
57,1,0,1,28,105,2300000,2260523.38
63,1,0,1,19,105,2500000,2457090.63
67,1,0,1,16,105,2800000,2782962.94
57,1,0,1,29,105,2900000,2882354.47
65,1,0,1,18,105,3200000,3180529.07
68,1,0,1,15,105,2500000,2457090.63
64,1,0,1,17,105,5000000,4969576.67
57,1,0,1,30,105,5000000,4969576.67
53,1,0,1,27,105,2800000,2782962.94
67,1,0,1,18,105,2500000,2484788.34
58,1,0,1,28,105,2700000,2683571.4
57,1,0,1,22,105,2600000,2530448.06
57,1,0,1,20,105,5300000,5252491.16
70,1,0,1,20,105,3200000,3020187.46
66,1,0,1,16,105,1600000,1510093.73
57,1,0,1,30,105,2900000,2858629.7
67,1,0,1,19,105,2800000,2760056.27
66,1,0,1,16,105,6000000,5898501.26
70,1,0,1,19,105,2500000,2457708.85
58,1,0,1,20,105,2800000,2752633.91
